Date	DayCount	NumberPlants	LeafAreaIndex
2018-05-11	1957	0	0
2018-05-12	1958	0	0
2018-05-13	1959	0	0
2018-05-14	1960	0	0
2018-05-15	1961	0	0
2018-05-16	1962	0	0
2018-05-17	1963	0	0
2018-05-18	1964	0	0
2018-05-19	1965	0	0
2018-05-20	1966	0	0
2018-05-21	1967	0	0
2018-05-22	1968	0	0
2018-05-23	1969	0	0
2018-05-24	1970	0	0
2018-05-25	1971	0	0
2018-05-26	1972	0	0
2018-05-27	1973	0	0
2018-05-28	1974	0	0
2018-05-29	1975	0	0
2018-05-30	1976	0	0
2018-05-31	1977	0	0
2018-06-01	1978	0	0
2018-06-02	1979	0	0
2018-06-03	1980	0	0
2018-06-04	1981	0	0
2018-06-05	1982	0	0
2018-06-06	1983	0	0
2018-06-07	1984	0	0
2018-06-08	1985	0	0
2018-06-09	1986	0	0
2018-06-10	1987	0	0
2018-06-11	1988	0	0
2018-06-12	1989	0	0
2018-06-13	1990	0	0
2018-06-14	1991	0	0
2018-06-15	1992	0	0
2018-06-16	1993	0	0
2018-06-17	1994	0	0
2018-06-18	1995	0	0
2018-06-19	1996	0	0
2018-06-20	1997	0	0
2018-06-21	1998	0	0
2018-06-22	1999	0	0
2018-06-23	2000	0	0
2018-06-24	2001	0	0
2018-06-25	2002	0	0
2018-06-26	2003	0	0
2018-06-27	2004	0	0
2018-06-28	2005	0	0
2018-06-29	2006	0	0
2018-06-30	2007	0	0
2018-07-01	2008	0	0
2018-07-02	2009	0	0
2018-07-03	2010	0	0
2018-07-04	2011	0	0
2018-07-05	2012	0	0
2018-07-06	2013	0	0
2018-07-07	2014	0	0
2018-07-08	2015	0	0
2018-07-09	2016	0	0
2018-07-10	2017	0	0
2018-07-11	2018	0	0
2018-07-12	2019	0	0
2018-07-13	2020	0	0
2018-07-14	2021	0	0
2018-07-15	2022	0	0
2018-07-16	2023	0	0
2018-07-17	2024	0	0
2018-07-18	2025	0	0
2018-07-19	2026	0	0
2018-07-20	2027	0	0
2018-07-21	2028	0	0
2018-07-22	2029	0	0
2018-07-23	2030	0	0
2018-07-24	2031	0	0
2018-07-25	2032	0	0
2018-07-26	2033	0	0
2018-07-27	2034	0	0
2018-07-28	2035	0	0
2018-07-29	2036	0	0
2018-07-30	2037	0	0
2018-07-31	2038	0	0
2018-08-01	2039	0	0
2018-08-02	2040	0	0
2018-08-03	2041	0	0
2018-08-04	2042	0	0
2018-08-05	2043	0	0
2018-08-06	2044	0	0
2018-08-07	2045	0	0
2018-08-08	2046	0	0
2018-08-09	2047	0	0
2018-08-10	2048	0	0
2018-08-11	2049	0	0
2018-08-12	2050	0	0
2018-08-13	2051	0	0
2018-08-14	2052	0	0
2018-08-15	2053	0	0
2018-08-16	2054	0	0
2018-08-17	2055	0	0
2018-08-18	2056	0	0
2018-08-19	2057	0	0
2018-08-20	2058	0	0
2018-08-21	2059	0	0
2018-08-22	2060	0	0
2018-08-23	2061	0	0
2018-08-24	2062	0	0
2018-08-25	2063	0	0
2018-08-26	2064	0	0
2018-08-27	2065	0	0
2018-08-28	2066	0	0
2018-08-29	2067	0	0
2018-08-30	2068	0	0
2018-08-31	2069	0	0
2018-09-01	2070	0	0
2018-09-02	2071	0	0
2018-09-03	2072	0	0
2018-09-04	2073	0	0
2018-09-05	2074	0	0
2018-09-06	2075	0	0
2018-09-07	2076	0	0
2018-09-08	2077	0	0
2018-09-09	2078	0	0
2018-09-10	2079	0	0
2018-09-11	2080	0	0
2018-09-12	2081	0	0
2018-09-13	2082	0	0
2018-09-14	2083	0	0
2018-09-15	2084	0	0
2018-09-16	2085	0	0
2018-09-17	2086	0	0
2018-09-18	2087	0	0
2018-09-19	2088	0	0
2018-09-20	2089	0	0
2018-09-21	2090	0	0
2018-09-22	2091	0	0
2018-09-23	2092	0	0
2018-09-24	2093	0	0
2018-09-25	2094	0	0
2018-09-26	2095	0	0
2018-09-27	2096	0	0
2018-09-28	2097	0	0
2018-09-29	2098	0	0
2018-09-30	2099	0	0
2018-10-01	2100	0	0
2018-10-02	2101	0	0
2018-10-03	2102	0	0
2018-10-04	2103	0	0
2018-10-05	2104	0	0
2018-10-06	2105	0	0
2018-10-07	2106	0	0
2018-10-08	2107	0	0
2018-10-09	2108	0	0
2018-10-10	2109	0	0
2018-10-11	2110	0	0
2018-10-12	2111	0	0
2018-10-13	2112	0	0
2018-10-14	2113	0	0
2018-10-15	2114	0	0
2018-10-16	2115	0	0
2018-10-17	2116	0	0
2018-10-18	2117	0	0
2018-10-19	2118	0	0
2018-10-20	2119	0	0
2018-10-21	2120	0	0
2018-10-22	2121	0	0
2018-10-23	2122	0	0
2018-10-24	2123	0	0
2018-10-25	2124	0	0
2018-10-26	2125	0	0
2018-10-27	2126	0	0
2018-10-28	2127	0	0
2018-10-29	2128	0	0
2018-10-30	2129	0	0
2018-10-31	2130	0	0
2018-11-01	2131	0	0
2018-11-02	2132	0	0
2018-11-03	2133	0	0
2018-11-04	2134	0	0
2018-11-05	2135	0	0
2018-11-06	2136	0	0
2018-11-07	2137	0	0
2018-11-08	2138	0	0
2018-11-09	2139	0	0
2018-11-10	2140	0	0
2018-11-11	2141	0	0
2018-11-12	2142	0	0
2018-11-13	2143	0	0
2018-11-14	2144	0	0
2018-11-15	2145	0	0
2018-11-16	2146	0	0
2018-11-17	2147	0	0
2018-11-18	2148	0	0
2018-11-19	2149	0	0
2018-11-20	2150	0	0
2018-11-21	2151	0	0
2018-11-22	2152	0	0
2018-11-23	2153	0	0
2018-11-24	2154	0	0
2018-11-25	2155	0	0
2018-11-26	2156	0	0
2018-11-27	2157	0	0
2018-11-28	2158	0	0
2018-11-29	2159	0	0
2018-11-30	2160	0	0
2018-12-01	2161	0	0
2018-12-02	2162	0	0
2018-12-03	2163	0	0
2018-12-04	2164	0	0
2018-12-05	2165	0	0
2018-12-06	2166	0	0
2018-12-07	2167	0	0
2018-12-08	2168	0	0
2018-12-09	2169	0	0
2018-12-10	2170	0	0
2018-12-11	2171	0	0
2018-12-12	2172	0	0
2018-12-13	2173	0	0
2018-12-14	2174	0	0
2018-12-15	2175	0	0
2018-12-16	2176	0	0
2018-12-17	2177	0	0
2018-12-18	2178	0	0
2018-12-19	2179	0	0
2018-12-20	2180	0	0
2018-12-21	2181	0	0
2018-12-22	2182	0	0
2018-12-23	2183	0	0
2018-12-24	2184	0	0
2018-12-25	2185	0	0
2018-12-26	2186	0	0
2018-12-27	2187	0	0
2018-12-28	2188	0	0
2018-12-29	2189	0	0
2018-12-30	2190	0	0
2018-12-31	2191	0	0
2019-01-01	2192	0	0
2019-01-02	2193	0	0
2019-01-03	2194	0	0
2019-01-04	2195	0	0
2019-01-05	2196	0	0
2019-01-06	2197	0	0
2019-01-07	2198	0	0
2019-01-08	2199	0	0
2019-01-09	2200	0	0
2019-01-10	2201	0	0
2019-01-11	2202	0	0
2019-01-12	2203	0	0
2019-01-13	2204	0	0
2019-01-14	2205	0	0
2019-01-15	2206	0	0
2019-01-16	2207	0	0
2019-01-17	2208	0	0
2019-01-18	2209	0	0
2019-01-19	2210	0	0
2019-01-20	2211	0	0
2019-01-21	2212	0	0
2019-01-22	2213	0	0
2019-01-23	2214	0	0
2019-01-24	2215	0	0
2019-01-25	2216	0	0
2019-01-26	2217	0	0
2019-01-27	2218	0	0
2019-01-28	2219	0	0
2019-01-29	2220	0	0
2019-01-30	2221	0	0
2019-01-31	2222	0	0
2019-02-01	2223	0	0
2019-02-02	2224	0	0
2019-02-03	2225	0	0
2019-02-04	2226	0	0
2019-02-05	2227	0	0
2019-02-06	2228	0	0
2019-02-07	2229	0	0
2019-02-08	2230	0	0
2019-02-09	2231	0	0
2019-02-10	2232	0	0
2019-02-11	2233	0	0
2019-02-12	2234	0	0
2019-02-13	2235	0	0
2019-02-14	2236	0	0
2019-02-15	2237	0	0
2019-02-16	2238	0	0
2019-02-17	2239	0	0
2019-02-18	2240	0	0
2019-02-19	2241	0	0
2019-02-20	2242	0	0
2019-02-21	2243	0	0
2019-02-22	2244	0	0
2019-02-23	2245	0	0
2019-02-24	2246	0	0
2019-02-25	2247	0	0
2019-02-26	2248	0	0
2019-02-27	2249	0	0
2019-02-28	2250	0	0
2019-03-01	2251	0	0
2019-03-02	2252	0	0
2019-03-03	2253	0	0
2019-03-04	2254	0	0
2019-03-05	2255	0	0
2019-03-06	2256	0	0
2019-03-07	2257	0	0
2019-03-08	2258	0	0
2019-03-09	2259	0	0
2019-03-10	2260	0	0
2019-03-11	2261	0	0
2019-03-12	2262	0	0
2019-03-13	2263	0	0
2019-03-14	2264	0	0
2019-03-15	2265	0	0
2019-03-16	2266	0	0
2019-03-17	2267	0	0
2019-03-18	2268	0	0
2019-03-19	2269	0	0
2019-03-20	2270	0	0
2019-03-21	2271	0	0
2019-03-22	2272	0	0
2019-03-23	2273	0	0
2019-03-24	2274	0	0
2019-03-25	2275	0	0
2019-03-26	2276	0	0
2019-03-27	2277	0	0
2019-03-28	2278	0	0
2019-03-29	2279	0	0
2019-03-30	2280	0	0
2019-03-31	2281	0	0
2019-04-01	2282	0	0
2019-04-02	2283	0	0
2019-04-03	2284	0	0
2019-04-04	2285	0	0
2019-04-05	2286	0	0
2019-04-06	2287	0	0
2019-04-07	2288	0	0
2019-04-08	2289	0	0
2019-04-09	2290	0	0
2019-04-10	2291	0	0
2019-04-11	2292	0	0
2019-04-12	2293	0	0
2019-04-13	2294	0	0
2019-04-14	2295	0	0
2019-04-15	2296	0	0
2019-04-16	2297	0	0
2019-04-17	2298	0	0
2019-04-18	2299	0	0
2019-04-19	2300	0	0
2019-04-20	2301	0	0
2019-04-21	2302	0	0
2019-04-22	2303	0	0
2019-04-23	2304	0	0
2019-04-24	2305	0	0
2019-04-25	2306	0	0
2019-04-26	2307	0	0
2019-04-27	2308	0	0
2019-04-28	2309	0	0
2019-04-29	2310	0	0
2019-04-30	2311	0	0
2019-05-01	2312	0	0
2019-05-02	2313	0	0
2019-05-03	2314	0	0
2019-05-04	2315	0	0
2019-05-05	2316	0	0
2019-05-06	2317	0	0
2019-05-07	2318	0	0
2019-05-08	2319	0	0
2019-05-09	2320	0	0
2019-05-10	2321	0	0
2019-05-11	2322	0	0
2019-05-12	2323	0	0
2019-05-13	2324	0	0
2019-05-14	2325	0	0
2019-05-15	2326	0	0
2019-05-16	2327	0	0
2019-05-17	2328	0	0
2019-05-18	2329	0	0
2019-05-19	2330	0	0
2019-05-20	2331	0	0
2019-05-21	2332	0	0
2019-05-22	2333	0	0
2019-05-23	2334	0	0
2019-05-24	2335	0	0
2019-05-25	2336	0	0
2019-05-26	2337	0	0
2019-05-27	2338	0	0
2019-05-28	2339	0	0
2019-05-29	2340	0	0
2019-05-30	2341	0	0
2019-05-31	2342	0	0
2019-06-01	2343	0	0
2019-06-02	2344	0	0
2019-06-03	2345	0	0
2019-06-04	2346	0	0
2019-06-05	2347	0	0
2019-06-06	2348	0	0
2019-06-07	2349	0	0
2019-06-08	2350	0	0
2019-06-09	2351	0	0
2019-06-10	2352	0	0
2019-06-11	2353	0	0
2019-06-12	2354	0	0
2019-06-13	2355	0	0
2019-06-14	2356	0	0
2019-06-15	2357	0	0
2019-06-16	2358	0	0
2019-06-17	2359	0	0
2019-06-18	2360	0	0
2019-06-19	2361	0	0
2019-06-20	2362	0	0
2019-06-21	2363	0	0
2019-06-22	2364	0	0
2019-06-23	2365	0	0
2019-06-24	2366	0	0
2019-06-25	2367	0	0
2019-06-26	2368	0	0
2019-06-27	2369	0	0
2019-06-28	2370	0	0
2019-06-29	2371	0	0
2019-06-30	2372	0	0
2019-07-01	2373	0	0
2019-07-02	2374	0	0
2019-07-03	2375	0	0
2019-07-04	2376	0	0
2019-07-05	2377	0	0
2019-07-06	2378	0	0
2019-07-07	2379	0	0
2019-07-08	2380	0	0
2019-07-09	2381	0	0
2019-07-10	2382	0	0
2019-07-11	2383	0	0
2019-07-12	2384	0	0
2019-07-13	2385	0	0
2019-07-14	2386	0	0
2019-07-15	2387	0	0
2019-07-16	2388	0	0
2019-07-17	2389	0	0
2019-07-18	2390	0	0
2019-07-19	2391	0	0
2019-07-20	2392	0	0
2019-07-21	2393	0	0
2019-07-22	2394	0	0
2019-07-23	2395	0	0
2019-07-24	2396	0	0
2019-07-25	2397	0	0
2019-07-26	2398	0	0
2019-07-27	2399	0	0
2019-07-28	2400	0	0
2019-07-29	2401	0	0
2019-07-30	2402	0	0
2019-07-31	2403	0	0
2019-08-01	2404	0	0
2019-08-02	2405	0	0
2019-08-03	2406	0	0
2019-08-04	2407	0	0
2019-08-05	2408	0	0
2019-08-06	2409	0	0
2019-08-07	2410	0	0
2019-08-08	2411	0	0
2019-08-09	2412	0	0
2019-08-10	2413	0	0
2019-08-11	2414	0	0
2019-08-12	2415	0	0
2019-08-13	2416	0	0
2019-08-14	2417	0	0
2019-08-15	2418	0	0
2019-08-16	2419	0	0
2019-08-17	2420	0	0
2019-08-18	2421	0	0
2019-08-19	2422	0	0
2019-08-20	2423	0	0
2019-08-21	2424	0	0
2019-08-22	2425	0	0
2019-08-23	2426	0	0
2019-08-24	2427	0	0
2019-08-25	2428	0	0
2019-08-26	2429	0	0
2019-08-27	2430	0	0
2019-08-28	2431	0	0
2019-08-29	2432	0	0
2019-08-30	2433	0	0
2019-08-31	2434	0	0
2019-09-01	2435	0	0
2019-09-02	2436	0	0
2019-09-03	2437	0	0
2019-09-04	2438	0	0
2019-09-05	2439	0	0
2019-09-06	2440	0	0
2019-09-07	2441	0	0
2019-09-08	2442	0	0
2019-09-09	2443	0	0
2019-09-10	2444	0	0
2019-09-11	2445	0	0
2019-09-12	2446	0	0
2019-09-13	2447	0	0
2019-09-14	2448	0	0
2019-09-15	2449	0	0
2019-09-16	2450	0	0
2019-09-17	2451	0	0
2019-09-18	2452	0	0
2019-09-19	2453	0	0
2019-09-20	2454	0	0
2019-09-21	2455	0	0
2019-09-22	2456	0	0
2019-09-23	2457	0	0
2019-09-24	2458	0	0
2019-09-25	2459	0	0
2019-09-26	2460	0	0
2019-09-27	2461	0	0
2019-09-28	2462	0	0
2019-09-29	2463	0	0
2019-09-30	2464	0	0
2019-10-01	2465	0	0
2019-10-02	2466	0	0
2019-10-03	2467	0	0
2019-10-04	2468	0	0
2019-10-05	2469	0	0
2019-10-06	2470	0	0
2019-10-07	2471	0	0
2019-10-08	2472	0	0
2019-10-09	2473	0	0
2019-10-10	2474	0	0
2019-10-11	2475	0	0
2019-10-12	2476	0	0
2019-10-13	2477	0	0
2019-10-14	2478	0	0
2019-10-15	2479	0	0
2019-10-16	2480	0	0
2019-10-17	2481	0	0
2019-10-18	2482	0	0
2019-10-19	2483	0	0
2019-10-20	2484	0	0
2019-10-21	2485	0	0
2019-10-22	2486	0	0
2019-10-23	2487	0	0
2019-10-24	2488	0	0
2019-10-25	2489	0	0
2019-10-26	2490	0	0
2019-10-27	2491	0	0
2019-10-28	2492	0	0
2019-10-29	2493	0	0
2019-10-30	2494	0	0
2019-10-31	2495	0	0
2019-11-01	2496	0	0
2019-11-02	2497	0	0
2019-11-03	2498	0	0
2019-11-04	2499	0	0
2019-11-05	2500	0	0
2019-11-06	2501	0	0
2019-11-07	2502	0	0
2019-11-08	2503	0	0
2019-11-09	2504	0	0
2019-11-10	2505	0	0
2019-11-11	2506	0	0
2019-11-12	2507	0	0
2019-11-13	2508	0	0
2019-11-14	2509	0	0
2019-11-15	2510	0	0
2019-11-16	2511	0	0
2019-11-17	2512	0	0
2019-11-18	2513	0	0
2019-11-19	2514	0	0
2019-11-20	2515	0	0
2019-11-21	2516	0	0
2019-11-22	2517	0	0
2019-11-23	2518	0	0
2019-11-24	2519	0	0
2019-11-25	2520	0	0
2019-11-26	2521	0	0
2019-11-27	2522	0	0
2019-11-28	2523	0	0
2019-11-29	2524	0	0
2019-11-30	2525	0	0
2019-12-01	2526	0	0
2019-12-02	2527	0	0
2019-12-03	2528	0	0
2019-12-04	2529	0	0
2019-12-05	2530	0	0
2019-12-06	2531	0	0
2019-12-07	2532	0	0
2019-12-08	2533	0	0
2019-12-09	2534	0	0
2019-12-10	2535	0	0
2019-12-11	2536	0	0
2019-12-12	2537	0	0
2019-12-13	2538	0	0
2019-12-14	2539	0	0
2019-12-15	2540	0	0
2019-12-16	2541	0	0
2019-12-17	2542	0	0
2019-12-18	2543	0	0
2019-12-19	2544	0	0
2019-12-20	2545	0	0
2019-12-21	2546	0	0
2019-12-22	2547	0	0
2019-12-23	2548	0	0
2019-12-24	2549	0	0
2019-12-25	2550	0	0
2019-12-26	2551	0	0
2019-12-27	2552	0	0
2019-12-28	2553	0	0
2019-12-29	2554	0	0
2019-12-30	2555	0	0
2019-12-31	2556	0	0
2020-01-01	2557	0	0
2020-01-02	2558	0	0
2020-01-03	2559	0	0
2020-01-04	2560	0	0
2020-01-05	2561	0	0
2020-01-06	2562	0	0
2020-01-07	2563	0	0
2020-01-08	2564	0	0
2020-01-09	2565	0	0
2020-01-10	2566	0	0
2020-01-11	2567	0	0
2020-01-12	2568	0	0
2020-01-13	2569	0	0
2020-01-14	2570	0	0
2020-01-15	2571	0	0
2020-01-16	2572	0	0
2020-01-17	2573	0	0
2020-01-18	2574	0	0
2020-01-19	2575	0	0
2020-01-20	2576	0	0
2020-01-21	2577	0	0
2020-01-22	2578	0	0
2020-01-23	2579	0	0
2020-01-24	2580	0	0
2020-01-25	2581	0	0
2020-01-26	2582	0	0
2020-01-27	2583	0	0
2020-01-28	2584	0	0
2020-01-29	2585	0	0
2020-01-30	2586	0	0
2020-01-31	2587	0	0
2020-02-01	2588	0	0
2020-02-02	2589	0	0
2020-02-03	2590	0	0
2020-02-04	2591	0	0
2020-02-05	2592	0	0
2020-02-06	2593	0	0
2020-02-07	2594	0	0
2020-02-08	2595	0	0
2020-02-09	2596	0	0
2020-02-10	2597	0	0
2020-02-11	2598	0	0
2020-02-12	2599	0	0
2020-02-13	2600	0	0
2020-02-14	2601	0	0
2020-02-15	2602	0	0
2020-02-16	2603	0	0
2020-02-17	2604	0	0
2020-02-18	2605	0	0
2020-02-19	2606	0	0
2020-02-20	2607	0	0
2020-02-21	2608	0	0
2020-02-22	2609	0	0
2020-02-23	2610	0	0
2020-02-24	2611	0	0
2020-02-25	2612	0	0
2020-02-26	2613	0	0
2020-02-27	2614	0	0
2020-02-28	2615	0	0
2020-02-29	2616	0	0
2020-03-01	2617	0	0
2020-03-02	2618	0	0
2020-03-03	2619	0	0
2020-03-04	2620	0	0
2020-03-05	2621	0	0
2020-03-06	2622	0	0
2020-03-07	2623	0	0
2020-03-08	2624	0	0
2020-03-09	2625	0	0
2020-03-10	2626	0	0
2020-03-11	2627	0	0
2020-03-12	2628	0	0
2020-03-13	2629	0	0
2020-03-14	2630	0	0
2020-03-15	2631	0	0
2020-03-16	2632	0	0
2020-03-17	2633	0	0
2020-03-18	2634	0	0
2020-03-19	2635	0	0
2020-03-20	2636	0	0
2020-03-21	2637	0	0
2020-03-22	2638	0	0
2020-03-23	2639	0	0
2020-03-24	2640	0	0
2020-03-25	2641	0	0
2020-03-26	2642	0	0
2020-03-27	2643	0	0
2020-03-28	2644	0	0
2020-03-29	2645	0	0
2020-03-30	2646	0	0
2020-03-31	2647	0	0
2020-04-01	2648	0	0
2020-04-02	2649	0	0
2020-04-03	2650	0	0
2020-04-04	2651	0	0
2020-04-05	2652	0	0
2020-04-06	2653	0	0
2020-04-07	2654	0	0
2020-04-08	2655	0	0
2020-04-09	2656	0	0
2020-04-10	2657	0	0
2020-04-11	2658	0	0
2020-04-12	2659	0	0
2020-04-13	2660	0	0
2020-04-14	2661	0	0
2020-04-15	2662	0	0
2020-04-16	2663	0	0
2020-04-17	2664	0	0
2020-04-18	2665	0	0
2020-04-19	2666	0	0
2020-04-20	2667	0	0
2020-04-21	2668	0	0
2020-04-22	2669	0	0
2020-04-23	2670	0	0
2020-04-24	2671	0	0
2020-04-25	2672	0	0
2020-04-26	2673	0	0
2020-04-27	2674	0	0
2020-04-28	2675	0	0
2020-04-29	2676	0	0
2020-04-30	2677	0	0
2020-05-01	2678	0	0
2020-05-02	2679	0	0
2020-05-03	2680	0	0
2020-05-04	2681	0	0
2020-05-05	2682	0	0
2020-05-06	2683	0	0
2020-05-07	2684	0	0
2020-05-08	2685	0	0
2020-05-09	2686	0	0
2020-05-10	2687	0	0
2020-05-11	2688	0	0
2020-05-12	2689	0	0
2020-05-13	2690	0	0
2020-05-14	2691	0	0
2020-05-15	2692	0	0
2020-05-16	2693	0	0
2020-05-17	2694	0	0
2020-05-18	2695	0	0
2020-05-19	2696	0	0
2020-05-20	2697	0	0
2020-05-21	2698	0	0
2020-05-22	2699	0	0
2020-05-23	2700	0	0
2020-05-24	2701	0	0
2020-05-25	2702	0	0
2020-05-26	2703	0	0
2020-05-27	2704	0	0
2020-05-28	2705	0	0
2020-05-29	2706	0	0
2020-05-30	2707	0	0
2020-05-31	2708	0	0
2020-06-01	2709	0	0
2020-06-02	2710	0	0
2020-06-03	2711	0	0
2020-06-04	2712	0	0
2020-06-05	2713	0	0
2020-06-06	2714	0	0
2020-06-07	2715	0	0
2020-06-08	2716	0	0
2020-06-09	2717	0	0
2020-06-10	2718	0	0
2020-06-11	2719	0	0
2020-06-12	2720	0	0
2020-06-13	2721	0	0
2020-06-14	2722	0	0
2020-06-15	2723	0	0
2020-06-16	2724	0	0
2020-06-17	2725	0	0
2020-06-18	2726	0	0
2020-06-19	2727	0	0
2020-06-20	2728	0	0
2020-06-21	2729	0	0
2020-06-22	2730	0	0
2020-06-23	2731	0	0
2020-06-24	2732	0	0
2020-06-25	2733	0	0
2020-06-26	2734	0	0
2020-06-27	2735	0	0
2020-06-28	2736	0	0
2020-06-29	2737	0	0
2020-06-30	2738	0	0
2020-07-01	2739	0	0
2020-07-02	2740	0	0
2020-07-03	2741	0	0
2020-07-04	2742	0	0
2020-07-05	2743	0	0
2020-07-06	2744	0	0
2020-07-07	2745	0	0
2020-07-08	2746	0	0
2020-07-09	2747	0	0
2020-07-10	2748	0	0
2020-07-11	2749	0	0
2020-07-12	2750	0	0
2020-07-13	2751	0	0
2020-07-14	2752	0	0
2020-07-15	2753	0	0
2020-07-16	2754	0	0
2020-07-17	2755	0	0
2020-07-18	2756	0	0
2020-07-19	2757	0	0
2020-07-20	2758	0	0
2020-07-21	2759	0	0
2020-07-22	2760	0	0
2020-07-23	2761	0	0
2020-07-24	2762	0	0
2020-07-25	2763	0	0
2020-07-26	2764	0	0
2020-07-27	2765	0	0
2020-07-28	2766	0	0
2020-07-29	2767	0	0
2020-07-30	2768	0	0
2020-07-31	2769	0	0
2020-08-01	2770	0	0
2020-08-02	2771	0	0
2020-08-03	2772	0	0
2020-08-04	2773	0	0
2020-08-05	2774	0	0
2020-08-06	2775	0	0
2020-08-07	2776	0	0
2020-08-08	2777	0	0
2020-08-09	2778	0	0
2020-08-10	2779	0	0
2020-08-11	2780	0	0
2020-08-12	2781	0	0
2020-08-13	2782	0	0
2020-08-14	2783	0	0
2020-08-15	2784	0	0
2020-08-16	2785	0	0
2020-08-17	2786	0	0
2020-08-18	2787	0	0
2020-08-19	2788	0	0
2020-08-20	2789	0	0
2020-08-21	2790	0	0
2020-08-22	2791	0	0
2020-08-23	2792	0	0
2020-08-24	2793	0	0
2020-08-25	2794	0	0
2020-08-26	2795	0	0
2020-08-27	2796	0	0
2020-08-28	2797	0	0
2020-08-29	2798	0	0
2020-08-30	2799	0	0
2020-08-31	2800	0	0
2020-09-01	2801	0	0
2020-09-02	2802	0	0
2020-09-03	2803	0	0
2020-09-04	2804	0	0
2020-09-05	2805	0	0
2020-09-06	2806	0	0
2020-09-07	2807	0	0
2020-09-08	2808	0	0
2020-09-09	2809	0	0
2020-09-10	2810	0	0
2020-09-11	2811	0	0
2020-09-12	2812	0	0
2020-09-13	2813	0	0
2020-09-14	2814	0	0
2020-09-15	2815	0	0
2020-09-16	2816	0	0
2020-09-17	2817	0	0
2020-09-18	2818	0	0
2020-09-19	2819	0	0
2020-09-20	2820	0	0
2020-09-21	2821	0	0
2020-09-22	2822	0	0
2020-09-23	2823	0	0
2020-09-24	2824	0	0
2020-09-25	2825	0	0
2020-09-26	2826	0	0
2020-09-27	2827	0	0
2020-09-28	2828	0	0
2020-09-29	2829	0	0
2020-09-30	2830	0	0
2020-10-01	2831	0	0
2020-10-02	2832	0	0
2020-10-03	2833	0	0
2020-10-04	2834	0	0
2020-10-05	2835	0	0
2020-10-06	2836	0	0
2020-10-07	2837	0	0
2020-10-08	2838	0	0
2020-10-09	2839	0	0
2020-10-10	2840	0	0
2020-10-11	2841	0	0
2020-10-12	2842	0	0
2020-10-13	2843	0	0
2020-10-14	2844	0	0
2020-10-15	2845	0	0
2020-10-16	2846	0	0
2020-10-17	2847	0	0
2020-10-18	2848	0	0
2020-10-19	2849	0	0
2020-10-20	2850	0	0
2020-10-21	2851	0	0
2020-10-22	2852	0	0
2020-10-23	2853	0	0
2020-10-24	2854	0	0
2020-10-25	2855	0	0
2020-10-26	2856	0	0
2020-10-27	2857	0	0
2020-10-28	2858	0	0
2020-10-29	2859	0	0
2020-10-30	2860	0	0
2020-10-31	2861	0	0
2020-11-01	2862	0	0
2020-11-02	2863	0	0
2020-11-03	2864	0	0
2020-11-04	2865	0	0
2020-11-05	2866	0	0
2020-11-06	2867	0	0
2020-11-07	2868	0	0
2020-11-08	2869	0	0
2020-11-09	2870	0	0
2020-11-10	2871	0	0
2020-11-11	2872	0	0
2020-11-12	2873	0	0
2020-11-13	2874	0	0
2020-11-14	2875	0	0
2020-11-15	2876	0	0
2020-11-16	2877	0	0
2020-11-17	2878	0	0
2020-11-18	2879	0	0
2020-11-19	2880	0	0
2020-11-20	2881	0	0
2020-11-21	2882	0	0
2020-11-22	2883	0	0
2020-11-23	2884	0	0
2020-11-24	2885	0	0
2020-11-25	2886	0	0
2020-11-26	2887	0	0
2020-11-27	2888	0	0
2020-11-28	2889	0	0
2020-11-29	2890	0	0
2020-11-30	2891	0	0
2020-12-01	2892	0	0
2020-12-02	2893	0	0
2020-12-03	2894	0	0
2020-12-04	2895	0	0
2020-12-05	2896	0	0
2020-12-06	2897	0	0
2020-12-07	2898	0	0
2020-12-08	2899	0	0
2020-12-09	2900	0	0
2020-12-10	2901	0	0
2020-12-11	2902	0	0
2020-12-12	2903	0	0
2020-12-13	2904	0	0
2020-12-14	2905	0	0
2020-12-15	2906	0	0
2020-12-16	2907	0	0
2020-12-17	2908	0	0
2020-12-18	2909	0	0
2020-12-19	2910	0	0
2020-12-20	2911	0	0
2020-12-21	2912	0	0
2020-12-22	2913	0	0
2020-12-23	2914	0	0
2020-12-24	2915	0	0
2020-12-25	2916	0	0
2020-12-26	2917	0	0
2020-12-27	2918	0	0
2020-12-28	2919	0	0
2020-12-29	2920	0	0
2020-12-30	2921	0	0
2020-12-31	2922	0	0
2021-01-01	2923	0	0
2021-01-02	2924	0	0
2021-01-03	2925	0	0
2021-01-04	2926	0	0
2021-01-05	2927	0	0
2021-01-06	2928	0	0
2021-01-07	2929	0	0
2021-01-08	2930	0	0
2021-01-09	2931	0	0
2021-01-10	2932	0	0
2021-01-11	2933	0	0
2021-01-12	2934	0	0
2021-01-13	2935	0	0
2021-01-14	2936	0	0
2021-01-15	2937	0	0
2021-01-16	2938	0	0
2021-01-17	2939	0	0
2021-01-18	2940	0	0
2021-01-19	2941	0	0
2021-01-20	2942	0	0
2021-01-21	2943	0	0
2021-01-22	2944	0	0
2021-01-23	2945	0	0
2021-01-24	2946	0	0
2021-01-25	2947	0	0
2021-01-26	2948	0	0
2021-01-27	2949	0	0
2021-01-28	2950	0	0
2021-01-29	2951	0	0
2021-01-30	2952	0	0
2021-01-31	2953	0	0
2021-02-01	2954	0	0
